lat,lng,desc,zip,title,timeStamp,twp,addr,e
40.0849567,-75.0958430,FOX CHASE RD & THOMPSON ST;  ABINGTON; Station 382; 2019-09-09 @ 02:17:01;,19046,EMS: OVERDOSE,2019-09-09 02:17:01,ABINGTON,FOX CHASE RD & THOMPSON ST,1
40.0093491,-75.2890947,ST GEORGES RD & E MONTGOMERY AVE;  LOWER MERION; Station 313; 2019-09-09 @ 05:37:37;,19003,EMS: HEAD INJURY,2019-09-09 05:37:37,LOWER MERION,ST GEORGES RD & E MONTGOMERY AVE,1
40.0977661,-75.3776381,MAIDEN LN & CROSSFIELD RD;  UPPER MERION; Station 356; 2019-09-09 @ 07:23:07;,19406,EMS: UNKNOWN MEDICAL EMERGENCY,2019-09-09 07:23:07,UPPER MERION,MAIDEN LN & CROSSFIELD RD,1
40.1189597,-75.3513563,AIRY ST & GEORGE ST; NORRISTOWN; 2019-09-09 @ 08:37:33;,19401,Traffic: VEHICLE FIRE -,2019-09-09 08:37:33,NORRISTOWN,AIRY ST & GEORGE ST,1
40.3116295,-75.3310962,SUMMIT ST & COLONIAL AVE;  FRANCONIA; Station 339; 2019-09-09 @ 09:37:07;,18964,EMS: ALTERED MENTAL STATUS,2019-09-09 09:37:07,FRANCONIA,SUMMIT ST & COLONIAL AVE,1
40.0828901,-75.1781989,IVY HILL RD & BAYARD ST;  SPRINGFIELD; Station 351A; 2019-09-09 @ 10:42:37;,19150,EMS: ALTERED MENTAL STATUS,2019-09-09 10:42:37,SPRINGFIELD,IVY HILL RD & BAYARD ST,1
40.1571783,-75.0718282,BYBERRY RD & READING WAY;  BRYN ATHYN; Station 355; 2019-09-09 @ 11:48:12;,19006,EMS: CARDIAC EMERGENCY,2019-09-09 11:48:12,BRYN ATHYN,BYBERRY RD & READING WAY,1
40.2534732,-75.2832450,N CANNON AVE & W 9TH ST; LANSDALE; 2019-09-09 @ 13:01:36;,19446,Traffic: VEHICLE ACCIDENT -,2019-09-09 13:01:36,LANSDALE,N CANNON AVE & W 9TH ST,1
40.2536169,-75.6838758,CHEM  ; WEST POTTSGROVE; 2019-09-09 @ 14:02:15;,19464,Traffic: DISABLED VEHICLE -,2019-09-09 14:02:15,WEST POTTSGROVE,CHEM,1
40.0991806,-75.3770381,PRINCE FREDERICK ST;  UPPER MERION; Station 356; 2019-09-09 @ 15:11:40;,19406,EMS: VEHICLE ACCIDENT,2019-09-09 15:11:40,UPPER MERION,PRINCE FREDERICK ST,1
40.0524277,-75.1207935,CHELTENHAM AVE & WALNUT PARK DR;  CHELTENHAM; Station 358; 2019-09-09 @ 16:25:41;,19012,EMS: CARDIAC EMERGENCY,2019-09-09 16:25:41,CHELTENHAM,CHELTENHAM AVE & WALNUT PARK DR,1
40.2852516,-75.3814713,MAPLE AVE & GRUBER RD; LOWER SALFORD; 2019-09-09 @ 17:30:46;,19438,Traffic: VEHICLE ACCIDENT -,2019-09-09 17:30:46,LOWER SALFORD,MAPLE AVE & GRUBER RD,1
39.9844428,-75.2773819,BRADDOCK LN & TRENT RD; LOWER MERION; 2019-09-09 @ 18:32:11;,19096,Traffic: HAZARDOUS ROAD CONDITIONS -,2019-09-09 18:32:11,LOWER MERION,BRADDOCK LN & TRENT RD,1
40.2806101,-75.2924128,MAPLE AVE & CHESTNUT ST;  HATFIELD TOWNSHIP; Station 345; 2019-09-09 @ 20:49:33;,19440,EMS: CARDIAC ARREST,2019-09-09 20:49:33,HATFIELD TOWNSHIP,MAPLE AVE & CHESTNUT ST,1
40.2296417,-75.4046759,BRIDGE RD & SERENDIPITY WAY;  SKIPPACK; Station 336; 2019-09-09 @ 21:55:42;,19473,EMS: EMS SPECIAL SERVICE,2019-09-09 21:55:42,SKIPPACK,BRIDGE RD & SERENDIPITY WAY,1
40.1268942,-75.3608350,W MARSHALL ST;  NORRISTOWN; Station 308A; 2019-09-10 @ 01:06:37;,,EMS: SYNCOPAL EPISODE,2019-09-10 01:06:37,NORRISTOWN,W MARSHALL ST,1
40.0961730,-75.1580230,EASTON RD & SPRINGHOUSE LN; CHELTENHAM; 2019-09-10 @ 05:01:56-Station:STA1;,19038,Fire: FIRE ALARM,2019-09-10 05:01:56,CHELTENHAM,EASTON RD & SPRINGHOUSE LN,1
40.0698321,-75.3162951,RAMP I476 SB TO I76  & BLUEROUTE SB; WEST CONSHOHOCKEN; 2019-09-10 @ 07:32:05;,,Traffic: VEHICLE ACCIDENT -,2019-09-10 07:32:05,WEST CONSHOHOCKEN,RAMP I476 SB TO I76  & BLUEROUTE SB,1
40.0654649,-75.3257434,MATSONFORD RD & DEHAVEN AVE; UPPER MERION; 2019-09-10 @ 08:52:13;,19428,Traffic: ROAD OBSTRUCTION -,2019-09-10 08:52:13,UPPER MERION,MATSONFORD RD & DEHAVEN AVE,1
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2019-09-10 @ 10:16:20;,19403,EMS: HEMORRHAGING,2019-09-10 10:16:20,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
40.2617844,-75.2611098,BROAD ST & HIDDEN MEADOW DR;  HATFIELD TOWNSHIP; Station 345; 2019-09-10 @ 11:30:15;,19446,EMS: DIZZINESS,2019-09-10 11:30:15,HATFIELD TOWNSHIP,BROAD ST & HIDDEN MEADOW DR,1
40.1821003,-75.2177447,NORRISTOWN RD & RADCLIFF LN;  LOWER GWYNEDD; Station 351; 2019-09-10 @ 12:30:22;,19002,EMS: RESPIRATORY EMERGENCY,2019-09-10 12:30:22,LOWER GWYNEDD,NORRISTOWN RD & RADCLIFF LN,1
40.1230460,-75.3501365,HAWS AVE & W OAK ST;  NORRISTOWN; Station 308A; 2019-09-10 @ 14:19:15;,19401,EMS: CARDIAC EMERGENCY,2019-09-10 14:19:15,NORRISTOWN,HAWS AVE & W OAK ST,1
40.2759745,-75.3818401,MAIN ST;  LOWER SALFORD; Station 344; 2019-09-10 @ 15:20:17;,19438,EMS: VEHICLE ACCIDENT,2019-09-10 15:20:17,LOWER SALFORD,MAIN ST,1
40.3860582,-75.4720201,BORDEAUX LN & ROSE DR;  UPPER HANOVER; Station 369; 2019-09-10 @ 16:41:08;,18073,EMS: SEIZURES,2019-09-10 16:41:08,UPPER HANOVER,BORDEAUX LN & ROSE DR,1
40.2756328,-75.3921037,OAK DR & MAPLE AVE;  LOWER SALFORD; Station 344; 2019-09-10 @ 17:18:14;,19438,EMS: MEDICAL ALERT ALARM,2019-09-10 17:18:14,LOWER SALFORD,OAK DR & MAPLE AVE,1
40.2319898,-75.2518915,KNAPP RD; MONTGOMERY; 2019-09-10 @ 18:10:13-Station:STA18;,,Fire: UNKNOWN TYPE FIRE,2019-09-10 18:10:13,MONTGOMERY,KNAPP RD,1
40.1205840,-75.3496740,MARSHALL ST & GEORGE ST;  NORRISTOWN; Station 308A; 2019-09-10 @ 19:28:17;,19401,EMS: SUBJECT IN PAIN,2019-09-10 19:28:17,NORRISTOWN,MARSHALL ST & GEORGE ST,1
40.1253267,-75.3500616,STANBRIDGE ST & W ELM ST; NORRISTOWN; 2019-09-10 @ 20:55:30;,19401,Traffic: VEHICLE ACCIDENT -,2019-09-10 20:55:30,NORRISTOWN,STANBRIDGE ST & W ELM ST,1
40.1857981,-75.5364835,WALNUT ST & S 5TH AVE;  ROYERSFORD; Station 325; 2019-09-11 @ 00:10:51;,19468,EMS: VEHICLE ACCIDENT,2019-09-11 00:10:51,ROYERSFORD,WALNUT ST & S 5TH AVE,1
40.2739289,-75.4583800,SPRING MOUNT RD & PERKIOMEN AVE; LOWER FREDERICK; 2019-09-11 @ 03:39:30;,19473,Traffic: DISABLED VEHICLE -,2019-09-11 03:39:30,LOWER FREDERICK,SPRING MOUNT RD & PERKIOMEN AVE,1
40.0782759,-75.2498518,RIDGE PIKE & BARREN HILL RD;  WHITEMARSH; Station 318; 2019-09-11 @ 07:06:27;,19444,EMS: NAUSEA/VOMITING,2019-09-11 07:06:27,WHITEMARSH,RIDGE PIKE & BARREN HILL RD,1
40.2569019,-75.2818744,MOYERS RD & WEDGEWOOD DR; LANSDALE; 2019-09-11 @ 07:44:09;,19446,Traffic: VEHICLE ACCIDENT -,2019-09-11 07:44:09,LANSDALE,MOYERS RD & WEDGEWOOD DR,1
40.2799028,-75.3504209,CASSELL RD & SCHOOLHOUSE RD; LOWER SALFORD; 2019-09-11 @ 09:15:45;,18964,Traffic: ROAD OBSTRUCTION -,2019-09-11 09:15:45,LOWER SALFORD,CASSELL RD & SCHOOLHOUSE RD,1
40.1571783,-75.0718282,BYBERRY RD & READING WAY; BRYN ATHYN; 2019-09-11 @ 10:06:44-Station:STA11;,19006,Fire: BUILDING FIRE,2019-09-11 10:06:44,BRYN ATHYN,BYBERRY RD & READING WAY,1
39.9972100,-75.2355480,OLD LANCASTER RD & CITY AVE; LOWER MERION; 2019-09-11 @ 11:13:26;,19066,Traffic: VEHICLE ACCIDENT -,2019-09-11 11:13:26,LOWER MERION,OLD LANCASTER RD & CITY AVE,1
40.0980329,-75.4185241,GULPH RD & RICHARDS RD; UPPER MERION; 2019-09-11 @ 12:08:21;,19087,Traffic: DISABLED VEHICLE -,2019-09-11 12:08:21,UPPER MERION,GULPH RD & RICHARDS RD,1
40.1845001,-75.5380393,WALNUT ST & S 4TH AVE; ROYERSFORD; 2019-09-11 @ 12:49:44-Station:STA98;,19468,Fire: FIRE ALARM,2019-09-11 12:49:44,ROYERSFORD,WALNUT ST & S 4TH AVE,1
40.2413204,-75.2428276,BETHLEHEM PIKE & NORTH WALES RD;  MONTGOMERY; Station 345A; 2019-09-11 @ 13:45:27;,19454,EMS: NAUSEA/VOMITING,2019-09-11 13:45:27,MONTGOMERY,BETHLEHEM PIKE & NORTH WALES RD,1
40.1259561,-75.3186219,JOHNSON HWY & NORTH HILLS DR; NORRISTOWN; 2019-09-11 @ 14:46:02;,19401,Traffic: VEHICLE ACCIDENT -,2019-09-11 14:46:02,NORRISTOWN,JOHNSON HWY & NORTH HILLS DR,1
40.0985500,-75.1554230,EASTON RD & WAVERLY RD; CHELTENHAM; 2019-09-11 @ 15:44:49;,19038,Traffic: VEHICLE ACCIDENT -,2019-09-11 15:44:49,CHELTENHAM,EASTON RD & WAVERLY RD,1
40.1472239,-75.3271471,W GERMANTOWN PIKE & STANBRIDGE ST; EAST NORRITON; 2019-09-11 @ 16:20:14;,19401,Traffic: DISABLED VEHICLE -,2019-09-11 16:20:14,EAST NORRITON,W GERMANTOWN PIKE & STANBRIDGE ST,1
40.1323640,-75.2791850,TOWNSHIP LINE RD & WALTON RD; PLYMOUTH; 2019-09-11 @ 17:29:02;,19422,Traffic: VEHICLE ACCIDENT -,2019-09-11 17:29:02,PLYMOUTH,TOWNSHIP LINE RD & WALTON RD,1
40.1213712,-75.3323612,ARCH ST;  NORRISTOWN; Station 308A; 2019-09-11 @ 18:33:31;,19401,EMS: ASSAULT VICTIM,2019-09-11 18:33:31,NORRISTOWN,ARCH ST,1
40.1786817,-75.1203675,UPLAND AVE & BLAIR MILL RD;  HORSHAM; Station 352; 2019-09-11 @ 19:47:54;,19044,EMS: FRACTURE,2019-09-11 19:47:54,HORSHAM,UPLAND AVE & BLAIR MILL RD,1
40.1349890,-75.3477640,CIRCLE DR & LOWER FARM RD;  NORRISTOWN; Station 308A; 2019-09-11 @ 21:47:12;,19403,EMS: SUBJECT IN PAIN,2019-09-11 21:47:12,NORRISTOWN,CIRCLE DR & LOWER FARM RD,1
40.1010376,-75.3464564,UNION AVE & BEECH ALY; BRIDGEPORT; 2019-09-12 @ 00:58:30;,19405,Traffic: VEHICLE ACCIDENT -,2019-09-12 00:58:30,BRIDGEPORT,UNION AVE & BEECH ALY,1
40.1083011,-75.0936730,DALE RD & MILL RD; ABINGTON; 2019-09-12 @ 05:56:52-Station:STA200;,19046,Fire: FIRE ALARM,2019-09-12 05:56:52,ABINGTON,DALE RD & MILL RD,1
40.0966894,-75.2674978,GERMANTOWN PIKE & FAIRWAY RD;  WHITEMARSH; Station 318; 2019-09-12 @ 07:37:57;,19462,EMS: RESPIRATORY EMERGENCY,2019-09-12 07:37:57,WHITEMARSH,GERMANTOWN PIKE & FAIRWAY RD,1
40.0899730,-75.1410849,FERNBROOK AVE & MAPLE AVE;  CHELTENHAM; Station 358A; 2019-09-12 @ 09:03:56;,19095,EMS: HEAD INJURY,2019-09-12 09:03:56,CHELTENHAM,FERNBROOK AVE & MAPLE AVE,1
40.2250992,-75.2076515,HORSHAM RD & GREEN TREE TAVERN RD;  HORSHAM; Station 352A; 2019-09-12 @ 10:04:28;,19454,EMS: SUBJECT IN PAIN,2019-09-12 10:04:28,HORSHAM,HORSHAM RD & GREEN TREE TAVERN RD,1
40.2391632,-75.3045683,VALLEY FORGE RD & BOYD AVE;  UPPER GWYNEDD; Station 345B; 2019-09-12 @ 10:49:18;,19446,EMS: CVA/STROKE,2019-09-12 10:49:18,UPPER GWYNEDD,VALLEY FORGE RD & BOYD AVE,1
40.3421693,-75.4776457,WASHINGTON LN & GRAVEL PIKE;  MARLBOROUGH; Station 344A; 2019-09-12 @ 12:29:37;,18054,EMS: CARDIAC EMERGENCY,2019-09-12 12:29:37,MARLBOROUGH,WASHINGTON LN & GRAVEL PIKE,1
40.0663126,-75.3955300,RADNOR RD & SPRINGBROOK LN; UPPER MERION; 2019-09-12 @ 13:39:16;,19087,Traffic: VEHICLE ACCIDENT -,2019-09-12 13:39:16,UPPER MERION,RADNOR RD & SPRINGBROOK LN,1
40.2498340,-75.3483936,OLD FORTY FOOT RD & SUMNEYTOWN PIKE; TOWAMENCIN; 2019-09-12 @ 14:39:31;,19438,Traffic: DISABLED VEHICLE -,2019-09-12 14:39:31,TOWAMENCIN,OLD FORTY FOOT RD & SUMNEYTOWN PIKE,1
40.1446072,-75.4606013,OLYMPIC RD; UPPER PROVIDENCE; 2019-09-12 @ 15:21:41-Station:STA99;,19426,Fire: VEHICLE ACCIDENT,2019-09-12 15:21:41,UPPER PROVIDENCE,OLYMPIC RD,1
40.2170390,-75.2289634,BETHLEHEM PIKE & HARTMAN RD; MONTGOMERY; 2019-09-12 @ 15:52:22;,19454,Traffic: VEHICLE ACCIDENT -,2019-09-12 15:52:22,MONTGOMERY,BETHLEHEM PIKE & HARTMAN RD,1
40.2624490,-75.3272636,ALLENTOWN RD & THORNDALE DR;  TOWAMENCIN; Station 345B; 2019-09-12 @ 16:46:39;,19440,EMS: VEHICLE ACCIDENT,2019-09-12 16:46:39,TOWAMENCIN,ALLENTOWN RD & THORNDALE DR,1
40.0452627,-75.2851420,CONSHOHOCKEN STATE RD & SCOTT RD; LOWER MERION; 2019-09-12 @ 17:16:53;,19035,Traffic: VEHICLE ACCIDENT -,2019-09-12 17:16:53,LOWER MERION,CONSHOHOCKEN STATE RD & SCOTT RD,1
40.0868190,-75.1019310,FOX CHASE RD & KIRKWOOD AVE;  ABINGTON; Station 382; 2019-09-12 @ 17:57:21;,19046,EMS: HEAD INJURY,2019-09-12 17:57:21,ABINGTON,FOX CHASE RD & KIRKWOOD AVE,1
40.1104723,-75.3360546,FRANKLIN ST & E LAFAYETTE ST; NORRISTOWN; 2019-09-12 @ 19:14:59-Station:STA27;,19401,Fire: BUILDING FIRE,2019-09-12 19:14:59,NORRISTOWN,FRANKLIN ST & E LAFAYETTE ST,1
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2019-09-12 @ 20:52:31;,19403,EMS: MEDICAL ALERT ALARM,2019-09-12 20:52:31,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
40.1280087,-75.3181112,SHAMOKIN AVE & RAHWAY AVE;  EAST NORRITON; Station 308; 2019-09-12 @ 22:23:56;,19401,EMS: ALTERED MENTAL STATUS,2019-09-12 22:23:56,EAST NORRITON,SHAMOKIN AVE & RAHWAY AVE,1
40.0249667,-75.2829046,SCHUYLKILL EXPY & WAVERLY RD UNDERPASS; LOWER MERION; 2019-09-13 @ 00:11:11;,,Traffic: DISABLED VEHICLE -,2019-09-13 00:11:11,LOWER MERION,SCHUYLKILL EXPY & WAVERLY RD UNDERPASS,1
40.4060996,-75.5058231,4TH ST & CHERRY ST;  EAST GREENVILLE; Station 369; 2019-09-13 @ 03:31:32;,18041,EMS: NAUSEA/VOMITING,2019-09-13 03:31:32,EAST GREENVILLE,4TH ST & CHERRY ST,1
40.4106035,-75.4736714,JOHN FRIES HWY & GERYVILLE PIKE; UPPER HANOVER; 2019-09-13 @ 07:34:42;,18073,Traffic: VEHICLE ACCIDENT -,2019-09-13 07:34:42,UPPER HANOVER,JOHN FRIES HWY & GERYVILLE PIKE,1
40.0927439,-75.1208340,GREENWOOD AVE & JENKINTOWN RD;  ABINGTON; Station 382; 2019-09-13 @ 08:38:29;,19046,EMS: GENERAL WEAKNESS,2019-09-13 08:38:29,ABINGTON,GREENWOOD AVE & JENKINTOWN RD,1
40.1228352,-75.0461234,PHILMONT AVE;  LOWER MORELAND; Station 355; 2019-09-13 @ 09:50:54;,19006,EMS: VEHICLE ACCIDENT,2019-09-13 09:50:54,LOWER MORELAND,PHILMONT AVE,1
40.0133900,-75.2655950,MONTGOMERY AVE & BRYN MAWR AVE; LOWER MERION; 2019-09-13 @ 10:53:56;,19072,Traffic: VEHICLE ACCIDENT -,2019-09-13 10:53:56,LOWER MERION,MONTGOMERY AVE & BRYN MAWR AVE,1
40.2391632,-75.3045683,VALLEY FORGE RD & BOYD AVE;  UPPER GWYNEDD; Station 345B; 2019-09-13 @ 11:58:29;,19446,EMS: HEAD INJURY,2019-09-13 11:58:29,UPPER GWYNEDD,VALLEY FORGE RD & BOYD AVE,1
40.1414828,-75.1171420,MORELAND RD & EASTON RD; ABINGTON; 2019-09-13 @ 12:56:14;,19090,Traffic: VEHICLE ACCIDENT -,2019-09-13 12:56:14,ABINGTON,MORELAND RD & EASTON RD,1
40.2290075,-75.3878525,NO LOCATION - NEIGHBORING COUNTY;  BUCKS COUNTY; Station EMS; 2019-09-13 @ 14:18:24;,,EMS: SUBJECT IN PAIN,2019-09-13 14:18:24,BUCKS COUNTY,NO LOCATION - NEIGHBORING COUNTY,1
40.0799220,-75.3704460,GULPH RD & GLEN ARBOR CT; UPPER MERION; 2019-09-13 @ 15:19:54;,19406,Traffic: VEHICLE ACCIDENT -,2019-09-13 15:19:54,UPPER MERION,GULPH RD & GLEN ARBOR CT,1
40.2669707,-75.2543209,BETHLEHEM PIKE & N BROAD ST; HATFIELD TOWNSHIP; 2019-09-13 @ 16:07:43;,19446,Traffic: VEHICLE ACCIDENT -,2019-09-13 16:07:43,HATFIELD TOWNSHIP,BETHLEHEM PIKE & N BROAD ST,1
40.0782759,-75.2498518,RIDGE PIKE & BARREN HILL RD;  WHITEMARSH; Station 318; 2019-09-13 @ 16:55:16;,19444,EMS: FALL VICTIM,2019-09-13 16:55:16,WHITEMARSH,RIDGE PIKE & BARREN HILL RD,1
40.2391632,-75.3045683,VALLEY FORGE RD & BOYD AVE;  UPPER GWYNEDD; Station 345B; 2019-09-13 @ 18:04:23;,19446,EMS: UNKNOWN MEDICAL EMERGENCY,2019-09-13 18:04:23,UPPER GWYNEDD,VALLEY FORGE RD & BOYD AVE,1
40.1126060,-75.3390190,MAIN ST & ARCH ST;  NORRISTOWN; Station 308A; 2019-09-13 @ 19:21:25;,19401,EMS: HEAD INJURY,2019-09-13 19:21:25,NORRISTOWN,MAIN ST & ARCH ST,1
40.1566208,-75.4113257,EAGLEVILLE RD & SUNDERLAND DR;  LOWER PROVIDENCE; Station 322; 2019-09-13 @ 20:46:53;,19403,EMS: NAUSEA/VOMITING,2019-09-13 20:46:53,LOWER PROVIDENCE,EAGLEVILLE RD & SUNDERLAND DR,1
40.0598665,-75.0919822,WOODLAND AVE & E LAUREL AVE;  CHELTENHAM; Station 358; 2019-09-13 @ 22:01:47;,19012,EMS: GENERAL WEAKNESS,2019-09-13 22:01:47,CHELTENHAM,WOODLAND AVE & E LAUREL AVE,1
40.0829813,-75.2063031,STENTON AVE & NEWTON ST;  SPRINGFIELD; Station 351A; 2019-09-13 @ 23:27:58;,19038,EMS: ABDOMINAL PAINS,2019-09-13 23:27:58,SPRINGFIELD,STENTON AVE & NEWTON ST,1
40.1585374,-75.2141231,ARGYLE AVE & S BETHLEHEM PIKE;  UPPER DUBLIN; Station 351; 2019-09-14 @ 02:40:34;,19002,EMS: SEIZURES,2019-09-14 02:40:34,UPPER DUBLIN,ARGYLE AVE & S BETHLEHEM PIKE,1
40.1930534,-75.4623315,MAIN ST & E 9TH AVE;  COLLEGEVILLE; Station 324; 2019-09-14 @ 05:33:56;,19426,EMS: BACK PAINS/INJURY,2019-09-14 05:33:56,COLLEGEVILLE,MAIN ST & E 9TH AVE,1
40.1406650,-75.3607028,CARSON DR & N WHITEHALL RD;  WEST NORRITON; Station 308B; 2019-09-14 @ 08:20:44;,19403,EMS: BACK PAINS/INJURY,2019-09-14 08:20:44,WEST NORRITON,CARSON DR & N WHITEHALL RD,1
40.0806780,-75.1267910,OLD YORK RD & GREEN BRIAR RD; CHELTENHAM; 2019-09-14 @ 10:16:40-Station:STA5;,19027,Fire: ELEVATOR EMERGENCY,2019-09-14 10:16:40,CHELTENHAM,OLD YORK RD & GREEN BRIAR RD,1
40.0809133,-75.2026651,STENTON AVE & E EVERGREEN AVE;  SPRINGFIELD; Station 351A; 2019-09-14 @ 11:40:47;,19038,EMS: CARDIAC ARREST,2019-09-14 11:40:47,SPRINGFIELD,STENTON AVE & E EVERGREEN AVE,1
40.1635865,-75.4824893,COMMERCE DR & BROAD ST; UPPER PROVIDENCE; 2019-09-14 @ 12:46:55;,19426,Traffic: VEHICLE ACCIDENT -,2019-09-14 12:46:55,UPPER PROVIDENCE,COMMERCE DR & BROAD ST,1
40.2096830,-75.2792835,W WALNUT ST & N PENNSYLVANIA AVE; NORTH WALES; 2019-09-14 @ 14:04:24;,19454,Traffic: VEHICLE ACCIDENT -,2019-09-14 14:04:24,NORTH WALES,W WALNUT ST & N PENNSYLVANIA AVE,1
40.1723141,-75.4927278,ROBODA BLVD & SPRINGER TOWN RD; UPPER PROVIDENCE; 2019-09-14 @ 15:01:20-Station:STA98;,,Fire: FIRE ALARM,2019-09-14 15:01:20,UPPER PROVIDENCE,ROBODA BLVD & SPRINGER TOWN RD,1
40.0789764,-75.1525161,CLEMENTS RD & MELLON RD;  CHELTENHAM; Station 358A; 2019-09-14 @ 16:48:51;,19095,EMS: ABDOMINAL PAINS,2019-09-14 16:48:51,CHELTENHAM,CLEMENTS RD & MELLON RD,1
40.1141126,-75.3408810,PENN ST & GREEN ST;  NORRISTOWN; Station 308A; 2019-09-14 @ 18:27:35;,19401,EMS: RESPIRATORY EMERGENCY,2019-09-14 18:27:35,NORRISTOWN,PENN ST & GREEN ST,1
40.1138125,-75.3451199,LAFAYETTE ST & SWEDE ST;  NORRISTOWN; Station 308A; 2019-09-14 @ 20:09:32;,19401,EMS: OVERDOSE,2019-09-14 20:09:32,NORRISTOWN,LAFAYETTE ST & SWEDE ST,1
40.2488099,-75.6435193,BEECH ST & N FRANKLIN ST;  POTTSTOWN; Station 329; 2019-09-14 @ 22:04:28;,19464,EMS: ABDOMINAL PAINS,2019-09-14 22:04:28,POTTSTOWN,BEECH ST & N FRANKLIN ST,1
40.0672961,-75.3186600,RAMP I76 EB TO MATSONFORD RD & RAMP I476 NB TO MATSONFORD RD; WEST CONSHOHOCKEN; 2019-09-14 @ 23:48:55;,19428,Traffic: VEHICLE ACCIDENT -,2019-09-14 23:48:55,WEST CONSHOHOCKEN,RAMP I76 EB TO MATSONFORD RD & RAMP I476 NB TO MATSONFORD RD,1
40.0757728,-75.1612811,CHELTENHAM AVE & E PHIL ELLENA ST; CHELTENHAM; 2019-09-15 @ 02:22:31-Station:STA1;,19150,Fire: BUILDING FIRE,2019-09-15 02:22:31,CHELTENHAM,CHELTENHAM AVE & E PHIL ELLENA ST,1
40.1234974,-75.0431254,PHILMONT AVE & PINE RD; LOWER MORELAND; 2019-09-15 @ 05:52:56;,19006,Traffic: VEHICLE ACCIDENT -,2019-09-15 05:52:56,LOWER MORELAND,PHILMONT AVE & PINE RD,1
40.1685378,-75.4982005,BLACK ROCK RD & S TRAPPE RD;  UPPER PROVIDENCE; Station 325; 2019-09-15 @ 09:00:08;,19468,EMS: CARDIAC EMERGENCY,2019-09-15 09:00:08,UPPER PROVIDENCE,BLACK ROCK RD & S TRAPPE RD,1
40.1698804,-75.4525814,YERKES RD & MEADOW RD; LOWER PROVIDENCE; 2019-09-15 @ 10:19:48;,19426,Traffic: VEHICLE ACCIDENT -,2019-09-15 10:19:48,LOWER PROVIDENCE,YERKES RD & MEADOW RD,1
40.086567,-75.166432,RT309 EXPY & RAMP S EASTON RD TO RT309 NB; CHELTENHAM; 2019-09-15 @ 12:04:07;,19012,Traffic: ROAD OBSTRUCTION -,2019-09-15 12:04:07,CHELTENHAM,RT309 EXPY & RAMP S EASTON RD TO RT309 NB,1
40.1018105,-75.3718424,GODDARD BLVD & VALLEY GREEN LN;  UPPER MERION; Station 356; 2019-09-15 @ 13:06:43;,19406,EMS: CARDIAC EMERGENCY,2019-09-15 13:06:43,UPPER MERION,GODDARD BLVD & VALLEY GREEN LN,1
40.1154948,-75.3324158,OAK ST & THOMAS ST;  NORRISTOWN; Station 308A; 2019-09-15 @ 14:04:57;,19401,EMS: RESPIRATORY EMERGENCY,2019-09-15 14:04:57,NORRISTOWN,OAK ST & THOMAS ST,1
40.1533049,-75.2014598,LOCH ALSH AVE & SPARK DR;  UPPER DUBLIN; Station 351; 2019-09-15 @ 15:03:36;,19034,EMS: DIABETIC EMERGENCY,2019-09-15 15:03:36,UPPER DUBLIN,LOCH ALSH AVE & SPARK DR,1
40.2797430,-75.2770721,LYNROSE CIR & DEAD END;  HATFIELD TOWNSHIP; Station 345; 2019-09-15 @ 16:28:42;,,EMS: CARDIAC EMERGENCY,2019-09-15 16:28:42,HATFIELD TOWNSHIP,LYNROSE CIR & DEAD END,1
40.2351457,-75.2573226,KNAPP RD & LEXINGTON RD; LANSDALE; 2019-09-15 @ 17:31:21;,19454,Traffic: VEHICLE ACCIDENT -,2019-09-15 17:31:21,LANSDALE,KNAPP RD & LEXINGTON RD,1
40.2408119,-75.2845065,JENKINS AVE & S BROAD ST; LANSDALE; 2019-09-15 @ 19:04:09-Station:STA14;,19446,Fire: ELEVATOR EMERGENCY,2019-09-15 19:04:09,LANSDALE,JENKINS AVE & S BROAD ST,1
40.1461804,-75.1690698,LIMEKILN PIKE & GOLDEN DR;  UPPER DUBLIN; Station 351; 2019-09-15 @ 20:20:41;,19025,EMS: OVERDOSE,2019-09-15 20:20:41,UPPER DUBLIN,LIMEKILN PIKE & GOLDEN DR,1
40.1192546,-75.2362381,PENNSYLVANIA TPKE & BETHLEHEM PIKE UNDERPASS; WHITEMARSH; 2019-09-15 @ 23:09:16;,,Traffic: VEHICLE FIRE -,2019-09-15 23:09:16,WHITEMARSH,PENNSYLVANIA TPKE & BETHLEHEM PIKE UNDERPASS,1
40.1247752,-75.2931878,GERMANTOWN PIKE & HALLOWELL RD;  PLYMOUTH; Station 308; 2019-09-16 @ 02:14:35;,19462,EMS: CARDIAC ARREST,2019-09-16 02:14:35,PLYMOUTH,GERMANTOWN PIKE & HALLOWELL RD,1
40.1706579,-75.2717289,BEECHNUT DR & KURT DR;  WHITPAIN; Station 385; 2019-09-16 @ 07:00:20;,19422,EMS: FALL VICTIM,2019-09-16 07:00:20,WHITPAIN,BEECHNUT DR & KURT DR,1
